Class	Length	Reads
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	43	17.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	44	2.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	45	34.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	18	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	19	168.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	20	707.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	21	1343.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	22	1646.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	23	967.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	24	864.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	25	839.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	26	908.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	27	1049.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	28	417.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	29	299.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	30	705.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	31	737.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	32	1262.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	33	1228.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	34	1764.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	35	1279.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	36	1831.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	37	2505.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	38	1595.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	39	2082.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	40	10304.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	41	861.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	42	592.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	43	671.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	44	1287.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	45	1405.00
mitotRNAdb-mature-mt_tRNA_5_end_Unmatch_Genome	23	5.00
mitotRNAdb-mature-mt_tRNA_5_end_Unmatch_Genome	26	11.00
mitotRNAdb-mature-mt_tRNA_5_end_Unmatch_Genome	27	12.00
mitotRNAdb-mature-mt_tRNA_5_end_Unmatch_Genome	28	17.00
mitotRNAdb-mature-mt_tRNA_5_end_Unmatch_Genome	29	7.00
mitotRNAdb-mature-mt_tRNA_5_end_Unmatch_Genome	30	22.00
mitotRNAdb-mature-mt_tRNA_5_end_Unmatch_Genome	32	1.00
mitotRNAdb-mature-mt_tRNA_5_end_Unmatch_Genome	41	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	19	121.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	20	175.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	21	1027.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	22	1434.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	23	519.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	24	518.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	25	593.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	26	546.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	27	774.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	28	329.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	29	190.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	30	320.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	31	175.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	32	457.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	33	769.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	34	1403.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	35	678.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	36	829.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	37	1213.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	38	1209.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	39	1341.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	40	9799.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	41	381.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	42	347.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	43	277.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	44	602.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	45	648.00
piRNAdb-piRNA_Match_Genome	15	194505.00
piRNAdb-piRNA_Match_Genome	16	982403.00
piRNAdb-piRNA_Match_Genome	17	153612.00
piRNAdb-piRNA_Match_Genome	18	104105.00
piRNAdb-piRNA_Match_Genome	19	63362.00
piRNAdb-piRNA_Match_Genome	20	40669.00
piRNAdb-piRNA_Match_Genome	21	29976.00
piRNAdb-piRNA_Match_Genome	22	25542.00
piRNAdb-piRNA_Match_Genome	23	27462.00
piRNAdb-piRNA_Match_Genome	24	21554.00
piRNAdb-piRNA_Match_Genome	25	19504.00
piRNAdb-piRNA_Match_Genome	26	18137.00
piRNAdb-piRNA_Match_Genome	27	16048.00
piRNAdb-piRNA_Match_Genome	28	14264.00
piRNAdb-piRNA_Match_Genome	29	15892.00
piRNAdb-piRNA_Match_Genome	30	13753.00
piRNAdb-piRNA_Match_Genome	31	5557.00
piRNAdb-piRNA_Match_Genome	32	2424.00
piRNAdb-piRNA_Match_Genome	33	1085.00
piRNAdb-piRNA_Match_Genome	34	118.00
piRNAdb-piRNA_Match_Genome	35	8.00
piRNAdb-piRNA_Match_Genome	36	5.00
piRNAdb-piRNA_Unmatch_Genome	15	220.00
piRNAdb-piRNA_Unmatch_Genome	16	3449.00
piRNAdb-piRNA_Unmatch_Genome	17	49045.00
piRNAdb-piRNA_Unmatch_Genome	18	41446.00
piRNAdb-piRNA_Unmatch_Genome	19	54114.00
piRNAdb-piRNA_Unmatch_Genome	20	60167.00
piRNAdb-piRNA_Unmatch_Genome	21	64007.00
piRNAdb-piRNA_Unmatch_Genome	22	64104.00
piRNAdb-piRNA_Unmatch_Genome	23	58949.00
piRNAdb-piRNA_Unmatch_Genome	24	60975.00
piRNAdb-piRNA_Unmatch_Genome	25	51323.00
piRNAdb-piRNA_Unmatch_Genome	26	43034.00
piRNAdb-piRNA_Unmatch_Genome	27	45712.00
piRNAdb-piRNA_Unmatch_Genome	28	53312.00
piRNAdb-piRNA_Unmatch_Genome	29	48343.00
piRNAdb-piRNA_Unmatch_Genome	30	54321.00
piRNAdb-piRNA_Unmatch_Genome	31	37735.00
piRNAdb-piRNA_Unmatch_Genome	32	35456.00
piRNAdb-piRNA_Unmatch_Genome	33	15065.00
piRNAdb-piRNA_Unmatch_Genome	34	904.00
piRNAdb-piRNA_Unmatch_Genome	35	32.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	15	5.59
ensembl-3prime_overlapping_ncRNA_Match_Genome	16	5.33
ensembl-Mt_rRNA_Match_Genome	15	1226.51
ensembl-Mt_rRNA_Match_Genome	16	3951.78
ensembl-Mt_rRNA_Match_Genome	17	5283.00
ensembl-Mt_rRNA_Match_Genome	18	4426.68
ensembl-Mt_rRNA_Match_Genome	19	6319.60
ensembl-Mt_rRNA_Match_Genome	20	3222.20
ensembl-Mt_rRNA_Match_Genome	21	2669.00
ensembl-Mt_rRNA_Match_Genome	22	3036.00
ensembl-Mt_rRNA_Match_Genome	23	3776.00
ensembl-Mt_rRNA_Match_Genome	24	3872.00
ensembl-Mt_rRNA_Match_Genome	25	4124.00
ensembl-Mt_rRNA_Match_Genome	26	4081.00
ensembl-Mt_rRNA_Match_Genome	27	3559.00
ensembl-Mt_rRNA_Match_Genome	28	3190.00
ensembl-Mt_rRNA_Match_Genome	29	2406.00
ensembl-Mt_rRNA_Match_Genome	30	2398.00
ensembl-Mt_rRNA_Match_Genome	31	2276.00
ensembl-Mt_rRNA_Match_Genome	32	2032.00
ensembl-Mt_rRNA_Match_Genome	33	3243.00
ensembl-Mt_rRNA_Match_Genome	34	2150.00
ensembl-Mt_rRNA_Match_Genome	35	2222.00
ensembl-Mt_rRNA_Match_Genome	36	2103.00
ensembl-Mt_rRNA_Match_Genome	37	3773.00
ensembl-Mt_rRNA_Match_Genome	38	2259.00
ensembl-Mt_rRNA_Match_Genome	39	3382.00
ensembl-Mt_rRNA_Match_Genome	40	3223.00
ensembl-Mt_rRNA_Match_Genome	41	2863.00
ensembl-Mt_rRNA_Match_Genome	42	4762.00
ensembl-Mt_rRNA_Match_Genome	43	1512.00
ensembl-Mt_rRNA_Match_Genome	44	1196.00
ensembl-Mt_rRNA_Match_Genome	45	1959.00
ensembl-antisense_Match_Genome	15	47534.33
ensembl-antisense_Match_Genome	16	13876.80
ensembl-antisense_Match_Genome	17	4332.65
ensembl-antisense_Match_Genome	18	1225.77
ensembl-antisense_Match_Genome	19	427.41
ensembl-antisense_Match_Genome	20	267.41
ensembl-antisense_Match_Genome	21	171.47
ensembl-antisense_Match_Genome	22	141.58
ensembl-antisense_Match_Genome	23	111.31
ensembl-antisense_Match_Genome	24	93.73
ensembl-antisense_Match_Genome	25	67.43
ensembl-antisense_Match_Genome	26	45.24
ensembl-antisense_Match_Genome	27	60.77
ensembl-antisense_Match_Genome	28	48.26
ensembl-antisense_Match_Genome	29	78.32
ensembl-antisense_Match_Genome	30	100.49
ensembl-antisense_Match_Genome	31	52.33
ensembl-antisense_Match_Genome	32	36.06
ensembl-antisense_Match_Genome	33	31.35
ensembl-antisense_Match_Genome	34	59.75
ensembl-antisense_Match_Genome	35	92.85
ensembl-antisense_Match_Genome	36	21.10
ensembl-antisense_Match_Genome	37	22.03
ensembl-antisense_Match_Genome	38	19.28
ensembl-antisense_Match_Genome	39	16.44
ensembl-antisense_Match_Genome	40	24.52
ensembl-antisense_Match_Genome	41	23.96
ensembl-antisense_Match_Genome	42	29.83
ensembl-antisense_Match_Genome	43	15.71
ensembl-antisense_Match_Genome	44	13.80
ensembl-antisense_Match_Genome	45	10.07
ensembl-bidirectional_promoter_lncRNA_Match_Genome	15	1459.67
ensembl-bidirectional_promoter_lncRNA_Match_Genome	16	567.89
ensembl-bidirectional_promoter_lncRNA_Match_Genome	17	223.48
ensembl-bidirectional_promoter_lncRNA_Match_Genome	18	143.41
ensembl-bidirectional_promoter_lncRNA_Match_Genome	19	29.32
ensembl-bidirectional_promoter_lncRNA_Match_Genome	20	14.89
ensembl-bidirectional_promoter_lncRNA_Match_Genome	21	5.90
ensembl-bidirectional_promoter_lncRNA_Match_Genome	22	10.12
ensembl-bidirectional_promoter_lncRNA_Match_Genome	23	8.66
ensembl-bidirectional_promoter_lncRNA_Match_Genome	24	3.02
ensembl-bidirectional_promoter_lncRNA_Match_Genome	25	6.41
ensembl-bidirectional_promoter_lncRNA_Match_Genome	26	2.04
ensembl-bidirectional_promoter_lncRNA_Match_Genome	27	7.32
ensembl-bidirectional_promoter_lncRNA_Match_Genome	28	1.54
ensembl-bidirectional_promoter_lncRNA_Match_Genome	29	6.50
ensembl-bidirectional_promoter_lncRNA_Match_Genome	30	7.36
ensembl-bidirectional_promoter_lncRNA_Match_Genome	31	0.11
ensembl-bidirectional_promoter_lncRNA_Match_Genome	32	1.47
ensembl-bidirectional_promoter_lncRNA_Match_Genome	33	0.67
ensembl-bidirectional_promoter_lncRNA_Match_Genome	34	0.14
ensembl-bidirectional_promoter_lncRNA_Match_Genome	35	0.13
ensembl-bidirectional_promoter_lncRNA_Match_Genome	36	0.02
ensembl-bidirectional_promoter_lncRNA_Match_Genome	37	0.03
ensembl-bidirectional_promoter_lncRNA_Match_Genome	38	2.04
ensembl-bidirectional_promoter_lncRNA_Match_Genome	39	0.02
ensembl-bidirectional_promoter_lncRNA_Match_Genome	40	0.16
ensembl-bidirectional_promoter_lncRNA_Match_Genome	41	0.05
ensembl-bidirectional_promoter_lncRNA_Match_Genome	42	0.03
ensembl-bidirectional_promoter_lncRNA_Match_Genome	43	1.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	45	0.25
ensembl-lincRNA_Match_Genome	15	56335.14
ensembl-lincRNA_Match_Genome	16	24569.15
ensembl-lincRNA_Match_Genome	17	6651.25
ensembl-lincRNA_Match_Genome	18	2415.01
ensembl-lincRNA_Match_Genome	19	1241.18
ensembl-lincRNA_Match_Genome	20	792.63
ensembl-lincRNA_Match_Genome	21	584.98
ensembl-lincRNA_Match_Genome	22	408.62
ensembl-lincRNA_Match_Genome	23	278.03
ensembl-lincRNA_Match_Genome	24	357.59
ensembl-lincRNA_Match_Genome	25	331.37
ensembl-lincRNA_Match_Genome	26	245.22
ensembl-lincRNA_Match_Genome	27	284.08
ensembl-lincRNA_Match_Genome	28	216.35
ensembl-lincRNA_Match_Genome	29	493.60
ensembl-lincRNA_Match_Genome	30	479.10
ensembl-lincRNA_Match_Genome	31	234.96
ensembl-lincRNA_Match_Genome	32	141.35
ensembl-lincRNA_Match_Genome	33	97.15
ensembl-lincRNA_Match_Genome	34	137.90
ensembl-lincRNA_Match_Genome	35	195.95
ensembl-lincRNA_Match_Genome	36	75.05
ensembl-lincRNA_Match_Genome	37	46.63
ensembl-lincRNA_Match_Genome	38	63.94
ensembl-lincRNA_Match_Genome	39	48.88
ensembl-lincRNA_Match_Genome	40	60.39
ensembl-lincRNA_Match_Genome	41	34.59
ensembl-lincRNA_Match_Genome	42	38.34
ensembl-lincRNA_Match_Genome	43	43.48
ensembl-lincRNA_Match_Genome	44	31.00
ensembl-lincRNA_Match_Genome	45	36.78
ensembl-macro_lncRNA_Match_Genome	15	12.09
ensembl-macro_lncRNA_Match_Genome	16	5.70
ensembl-miRNA_Match_Genome	15	383.39
ensembl-miRNA_Match_Genome	16	299.95
ensembl-miRNA_Match_Genome	17	88.35
ensembl-miRNA_Match_Genome	18	57.96
ensembl-miRNA_Match_Genome	19	63.82
ensembl-miRNA_Match_Genome	20	59.00
ensembl-miRNA_Match_Genome	21	60.03
ensembl-miRNA_Match_Genome	22	67.58
ensembl-miRNA_Match_Genome	23	64.52
ensembl-miRNA_Match_Genome	24	48.56
ensembl-miRNA_Match_Genome	25	34.36
ensembl-miRNA_Match_Genome	26	24.62
ensembl-miRNA_Match_Genome	27	38.38
ensembl-miRNA_Match_Genome	28	52.43
ensembl-miRNA_Match_Genome	29	35.50
ensembl-miRNA_Match_Genome	30	35.96
ensembl-miRNA_Match_Genome	31	46.35
ensembl-miRNA_Match_Genome	32	21.80
ensembl-miRNA_Match_Genome	33	20.07
ensembl-miRNA_Match_Genome	34	37.72
ensembl-miRNA_Match_Genome	35	23.28
ensembl-miRNA_Match_Genome	36	22.25
ensembl-miRNA_Match_Genome	37	22.70
ensembl-miRNA_Match_Genome	38	20.08
ensembl-miRNA_Match_Genome	39	16.63
ensembl-miRNA_Match_Genome	40	15.11
ensembl-miRNA_Match_Genome	41	21.68
ensembl-miRNA_Match_Genome	42	18.16
ensembl-miRNA_Match_Genome	43	14.40
ensembl-miRNA_Match_Genome	44	15.83
ensembl-miRNA_Match_Genome	45	10.14
ensembl-misc_RNA_Match_Genome	15	1442.41
ensembl-misc_RNA_Match_Genome	16	1618.68
ensembl-misc_RNA_Match_Genome	17	454.22
ensembl-misc_RNA_Match_Genome	18	396.97
ensembl-misc_RNA_Match_Genome	19	597.41
ensembl-misc_RNA_Match_Genome	20	647.81
ensembl-misc_RNA_Match_Genome	21	355.02
ensembl-misc_RNA_Match_Genome	22	439.84
ensembl-misc_RNA_Match_Genome	23	347.03
ensembl-misc_RNA_Match_Genome	24	236.41
ensembl-misc_RNA_Match_Genome	25	232.94
ensembl-misc_RNA_Match_Genome	26	184.91
ensembl-misc_RNA_Match_Genome	27	203.50
ensembl-misc_RNA_Match_Genome	28	200.55
ensembl-misc_RNA_Match_Genome	29	209.23
ensembl-misc_RNA_Match_Genome	30	179.28
ensembl-misc_RNA_Match_Genome	31	187.90
ensembl-misc_RNA_Match_Genome	32	214.41
ensembl-misc_RNA_Match_Genome	33	158.19
ensembl-misc_RNA_Match_Genome	34	158.77
ensembl-misc_RNA_Match_Genome	35	135.87
ensembl-misc_RNA_Match_Genome	36	100.75
ensembl-misc_RNA_Match_Genome	37	96.52
ensembl-misc_RNA_Match_Genome	38	88.23
ensembl-misc_RNA_Match_Genome	39	97.38
ensembl-misc_RNA_Match_Genome	40	78.39
ensembl-misc_RNA_Match_Genome	41	71.70
ensembl-misc_RNA_Match_Genome	42	72.95
ensembl-misc_RNA_Match_Genome	43	43.10
ensembl-misc_RNA_Match_Genome	44	33.71
ensembl-misc_RNA_Match_Genome	45	23.82
ensembl-processed_transcript_Match_Genome	15	16675.52
ensembl-processed_transcript_Match_Genome	16	8079.18
ensembl-processed_transcript_Match_Genome	17	2227.54
ensembl-processed_transcript_Match_Genome	18	1026.71
ensembl-processed_transcript_Match_Genome	19	804.03
ensembl-processed_transcript_Match_Genome	20	149.06
ensembl-processed_transcript_Match_Genome	21	122.39
ensembl-processed_transcript_Match_Genome	22	124.44
ensembl-processed_transcript_Match_Genome	23	71.63
ensembl-processed_transcript_Match_Genome	24	75.69
ensembl-processed_transcript_Match_Genome	25	68.16
ensembl-processed_transcript_Match_Genome	26	52.36
ensembl-processed_transcript_Match_Genome	27	83.22
ensembl-processed_transcript_Match_Genome	28	62.33
ensembl-processed_transcript_Match_Genome	29	74.36
ensembl-processed_transcript_Match_Genome	30	70.04
ensembl-processed_transcript_Match_Genome	31	44.04
ensembl-processed_transcript_Match_Genome	32	34.93
ensembl-processed_transcript_Match_Genome	33	40.59
ensembl-processed_transcript_Match_Genome	34	200.48
ensembl-processed_transcript_Match_Genome	35	173.95
ensembl-processed_transcript_Match_Genome	36	42.90
ensembl-processed_transcript_Match_Genome	37	20.07
ensembl-processed_transcript_Match_Genome	38	14.96
ensembl-processed_transcript_Match_Genome	39	13.69
ensembl-processed_transcript_Match_Genome	40	20.88
ensembl-processed_transcript_Match_Genome	41	20.02
ensembl-processed_transcript_Match_Genome	42	21.14
ensembl-processed_transcript_Match_Genome	43	20.57
ensembl-processed_transcript_Match_Genome	44	15.64
ensembl-processed_transcript_Match_Genome	45	5.19
ensembl-rRNA_Match_Genome	15	224.55
ensembl-rRNA_Match_Genome	16	97.51
ensembl-rRNA_Match_Genome	17	64.92
ensembl-rRNA_Match_Genome	18	61.08
ensembl-rRNA_Match_Genome	19	11.67
ensembl-rRNA_Match_Genome	20	8.00
ensembl-rRNA_Match_Genome	21	12.00
ensembl-rRNA_Match_Genome	22	3.00
ensembl-rRNA_Match_Genome	23	3.50
ensembl-rRNA_Match_Genome	24	1.00
ensembl-rRNA_Match_Genome	27	1.00
ensembl-rRNA_Match_Genome	29	1.00
ensembl-rRNA_Match_Genome	31	1.00
ensembl-rRNA_Match_Genome	34	1.89
ensembl-rRNA_Match_Genome	35	2.50
ensembl-rRNA_Match_Genome	36	3.00
ensembl-ribozyme_Match_Genome	15	30.19
ensembl-ribozyme_Match_Genome	16	15.07
ensembl-ribozyme_Match_Genome	17	3.07
ensembl-ribozyme_Match_Genome	18	1.00
ensembl-ribozyme_Match_Genome	19	0.02
ensembl-ribozyme_Match_Genome	20	0.01
ensembl-ribozyme_Match_Genome	21	1.00
ensembl-ribozyme_Match_Genome	22	1.00
ensembl-ribozyme_Match_Genome	23	1.00
ensembl-ribozyme_Match_Genome	25	1.00
ensembl-ribozyme_Match_Genome	29	1.00
ensembl-ribozyme_Match_Genome	31	1.00
ensembl-ribozyme_Match_Genome	32	1.00
ensembl-ribozyme_Match_Genome	33	1.00
ensembl-ribozyme_Match_Genome	36	2.00
ensembl-ribozyme_Match_Genome	38	1.00
ensembl-ribozyme_Match_Genome	42	1.00
ensembl-sRNA_Match_Genome	15	30.00
ensembl-sRNA_Match_Genome	16	25.00
ensembl-sRNA_Match_Genome	17	112.00
ensembl-sRNA_Match_Genome	18	69.00
ensembl-sRNA_Match_Genome	19	48.00
ensembl-sRNA_Match_Genome	20	1.00
ensembl-scRNA_Match_Genome	15	4.32
ensembl-scRNA_Match_Genome	16	3.76
ensembl-scRNA_Match_Genome	17	2.77
ensembl-scRNA_Match_Genome	18	2.33
ensembl-scRNA_Match_Genome	20	0.50
ensembl-scRNA_Match_Genome	22	3.00
ensembl-scRNA_Match_Genome	25	1.67
ensembl-scRNA_Match_Genome	34	1.00
ensembl-scaRNA_Match_Genome	15	57.34
ensembl-scaRNA_Match_Genome	16	29.37
ensembl-scaRNA_Match_Genome	17	6.26
ensembl-scaRNA_Match_Genome	18	5.21
ensembl-scaRNA_Match_Genome	19	2.00
ensembl-scaRNA_Match_Genome	20	5.67
ensembl-scaRNA_Match_Genome	21	5.00
ensembl-scaRNA_Match_Genome	23	3.67
ensembl-scaRNA_Match_Genome	27	4.00
ensembl-scaRNA_Match_Genome	28	7.00
ensembl-scaRNA_Match_Genome	29	1.33
ensembl-scaRNA_Match_Genome	30	2.00
ensembl-scaRNA_Match_Genome	31	7.00
ensembl-scaRNA_Match_Genome	32	3.33
ensembl-scaRNA_Match_Genome	33	5.00
ensembl-scaRNA_Match_Genome	34	4.00
ensembl-scaRNA_Match_Genome	35	5.00
ensembl-scaRNA_Match_Genome	36	8.33
ensembl-scaRNA_Match_Genome	37	1.00
ensembl-scaRNA_Match_Genome	38	1.00
ensembl-scaRNA_Match_Genome	40	3.00
ensembl-sense_intronic_Match_Genome	15	3686.71
ensembl-sense_intronic_Match_Genome	16	1559.77
ensembl-sense_intronic_Match_Genome	17	587.77
ensembl-sense_intronic_Match_Genome	18	293.57
ensembl-sense_intronic_Match_Genome	19	155.68
ensembl-sense_intronic_Match_Genome	20	62.08
ensembl-sense_intronic_Match_Genome	21	56.99
ensembl-sense_intronic_Match_Genome	22	52.95
ensembl-sense_intronic_Match_Genome	23	18.59
ensembl-sense_intronic_Match_Genome	24	11.56
ensembl-sense_intronic_Match_Genome	25	18.46
ensembl-sense_intronic_Match_Genome	26	10.31
ensembl-sense_intronic_Match_Genome	27	7.98
ensembl-sense_intronic_Match_Genome	28	14.59
ensembl-sense_intronic_Match_Genome	29	21.60
ensembl-sense_intronic_Match_Genome	30	20.72
ensembl-sense_intronic_Match_Genome	31	10.18
ensembl-sense_intronic_Match_Genome	32	6.04
ensembl-sense_intronic_Match_Genome	33	8.86
ensembl-sense_intronic_Match_Genome	34	31.84
ensembl-sense_intronic_Match_Genome	35	44.22
ensembl-sense_intronic_Match_Genome	36	7.29
ensembl-sense_intronic_Match_Genome	37	1.95
ensembl-sense_intronic_Match_Genome	38	1.39
ensembl-sense_intronic_Match_Genome	39	3.02
ensembl-sense_intronic_Match_Genome	40	1.80
ensembl-sense_intronic_Match_Genome	41	2.57
ensembl-sense_intronic_Match_Genome	42	2.13
ensembl-sense_intronic_Match_Genome	43	0.24
ensembl-sense_intronic_Match_Genome	44	2.56
ensembl-sense_intronic_Match_Genome	45	0.37
ensembl-sense_overlapping_Match_Genome	15	323.74
ensembl-sense_overlapping_Match_Genome	16	119.37
ensembl-sense_overlapping_Match_Genome	17	38.55
ensembl-sense_overlapping_Match_Genome	18	27.57
ensembl-sense_overlapping_Match_Genome	19	9.20
ensembl-sense_overlapping_Match_Genome	20	4.90
ensembl-sense_overlapping_Match_Genome	21	1.45
ensembl-sense_overlapping_Match_Genome	22	1.60
ensembl-sense_overlapping_Match_Genome	23	2.44
ensembl-sense_overlapping_Match_Genome	24	9.71
ensembl-sense_overlapping_Match_Genome	25	14.80
ensembl-sense_overlapping_Match_Genome	26	5.49
ensembl-sense_overlapping_Match_Genome	27	7.11
ensembl-sense_overlapping_Match_Genome	28	0.74
ensembl-sense_overlapping_Match_Genome	29	1.79
ensembl-sense_overlapping_Match_Genome	30	1.48
ensembl-sense_overlapping_Match_Genome	31	2.11
ensembl-sense_overlapping_Match_Genome	32	0.23
ensembl-sense_overlapping_Match_Genome	33	3.52
ensembl-sense_overlapping_Match_Genome	34	1.17
ensembl-sense_overlapping_Match_Genome	35	1.46
ensembl-sense_overlapping_Match_Genome	36	0.03
ensembl-sense_overlapping_Match_Genome	37	0.06
ensembl-sense_overlapping_Match_Genome	38	1.05
ensembl-sense_overlapping_Match_Genome	39	1.02
ensembl-sense_overlapping_Match_Genome	40	0.03
ensembl-sense_overlapping_Match_Genome	41	0.08
ensembl-sense_overlapping_Match_Genome	42	0.23
ensembl-sense_overlapping_Match_Genome	43	0.17
ensembl-snRNA_Match_Genome	15	907.63
ensembl-snRNA_Match_Genome	16	533.21
ensembl-snRNA_Match_Genome	17	499.11
ensembl-snRNA_Match_Genome	18	286.17
ensembl-snRNA_Match_Genome	19	237.56
ensembl-snRNA_Match_Genome	20	194.22
ensembl-snRNA_Match_Genome	21	266.11
ensembl-snRNA_Match_Genome	22	172.85
ensembl-snRNA_Match_Genome	23	188.17
ensembl-snRNA_Match_Genome	24	154.10
ensembl-snRNA_Match_Genome	25	106.87
ensembl-snRNA_Match_Genome	26	139.43
ensembl-snRNA_Match_Genome	27	156.09
ensembl-snRNA_Match_Genome	28	174.83
ensembl-snRNA_Match_Genome	29	141.56
ensembl-snRNA_Match_Genome	30	153.01
ensembl-snRNA_Match_Genome	31	110.24
ensembl-snRNA_Match_Genome	32	95.78
ensembl-snRNA_Match_Genome	33	122.28
ensembl-snRNA_Match_Genome	34	113.50
ensembl-snRNA_Match_Genome	35	94.33
ensembl-snRNA_Match_Genome	36	108.44
ensembl-snRNA_Match_Genome	37	112.06
ensembl-snRNA_Match_Genome	38	112.39
ensembl-snRNA_Match_Genome	39	117.61
ensembl-snRNA_Match_Genome	40	87.44
ensembl-snRNA_Match_Genome	41	121.53
ensembl-snRNA_Match_Genome	42	145.56
ensembl-snRNA_Match_Genome	43	137.56
ensembl-snRNA_Match_Genome	44	116.19
ensembl-snRNA_Match_Genome	45	108.89
ensembl-snoRNA_Match_Genome	15	816.87
ensembl-snoRNA_Match_Genome	16	414.48
ensembl-snoRNA_Match_Genome	17	221.06
ensembl-snoRNA_Match_Genome	18	244.55
ensembl-snoRNA_Match_Genome	19	183.12
ensembl-snoRNA_Match_Genome	20	148.62
ensembl-snoRNA_Match_Genome	21	216.65
ensembl-snoRNA_Match_Genome	22	173.42
ensembl-snoRNA_Match_Genome	23	189.46
ensembl-snoRNA_Match_Genome	24	139.61
ensembl-snoRNA_Match_Genome	25	136.54
ensembl-snoRNA_Match_Genome	26	101.38
ensembl-snoRNA_Match_Genome	27	122.55
ensembl-snoRNA_Match_Genome	28	179.39
ensembl-snoRNA_Match_Genome	29	143.21
ensembl-snoRNA_Match_Genome	30	87.56
ensembl-snoRNA_Match_Genome	31	92.78
ensembl-snoRNA_Match_Genome	32	66.59
ensembl-snoRNA_Match_Genome	33	72.32
ensembl-snoRNA_Match_Genome	34	205.83
ensembl-snoRNA_Match_Genome	35	257.44
ensembl-snoRNA_Match_Genome	36	70.83
ensembl-snoRNA_Match_Genome	37	40.95
ensembl-snoRNA_Match_Genome	38	28.64
ensembl-snoRNA_Match_Genome	39	47.31
ensembl-snoRNA_Match_Genome	40	23.27
ensembl-snoRNA_Match_Genome	41	33.83
