symbol	tx_id	tx_biotype	exon_id	exon_rank
Wwox	Wwox	protein_coding	NA	NA
Wwp1	Wwp1	protein_coding	NA	NA
Wwp2	Wwp2	protein_coding	NA	NA
Wwtr1	Wwtr1	protein_coding	NA	NA
Xab2	Xab2	protein_coding	NA	NA
Xaf1	Xaf1	protein_coding	NA	NA
Xbp1	Xbp1	protein_coding	NA	NA
Xcl1	Xcl1	protein_coding	NA	NA
Xcr1	Xcr1	protein_coding	NA	NA
Xdh	Xdh	protein_coding	NA	NA
Xiap	Xiap	protein_coding	NA	NA
Xirp1	Xirp1	protein_coding	NA	NA
Xirp2	Xirp2	protein_coding	NA	NA
Xist	Xist	lincRNA	NA	NA
Xk	Xk	protein_coding	NA	NA
Xkr4	Xkr4	protein_coding	NA	NA
Xkr5	Xkr5	protein_coding	NA	NA
Xkr6	Xkr6	protein_coding	NA	NA
Xkr7	Xkr7	protein_coding	NA	NA
Xkr8	Xkr8	protein_coding	NA	NA
Xkr9	Xkr9	protein_coding	NA	NA
Xkrx	Xkrx	protein_coding	NA	NA
Xlr	Xlr	protein_coding	NA	NA
Xlr3a	Xlr3a	protein_coding	NA	NA
Xlr3b	Xlr3b	protein_coding	NA	NA
Xlr3c	Xlr3c	protein_coding	NA	NA
Xlr3d-ps	Xlr3d-ps	unprocessed_pseudogene	NA	NA
Xlr3e-ps	Xlr3e-ps	unprocessed_pseudogene	NA	NA
Xlr4a	Xlr4a	protein_coding	NA	NA
Xlr4b	Xlr4b	protein_coding	NA	NA
Xlr4c	Xlr4c	protein_coding	NA	NA
Xlr4d-ps	Xlr4d-ps	unprocessed_pseudogene	NA	NA
Xlr4e-ps	Xlr4e-ps	unprocessed_pseudogene	NA	NA
Xlr5a	Xlr5a	protein_coding	NA	NA
Xlr5b	Xlr5b	protein_coding	NA	NA
Xlr5c	Xlr5c	protein_coding	NA	NA
Xlr5d-ps	Xlr5d-ps	unprocessed_pseudogene	NA	NA
Xlr5e-ps	Xlr5e-ps	unprocessed_pseudogene	NA	NA
Xndc1	Xndc1	protein_coding	NA	NA
Xntrpc	Xntrpc	protein_coding	NA	NA
Xpa	Xpa	protein_coding	NA	NA
Xpc	Xpc	protein_coding	NA	NA
Xpnpep1	Xpnpep1	protein_coding	NA	NA
Xpnpep2	Xpnpep2	protein_coding	NA	NA
Xpnpep3	Xpnpep3	protein_coding	NA	NA
Xpo1	Xpo1	protein_coding	NA	NA
Xpo4	Xpo4	protein_coding	NA	NA
Xpo5	Xpo5	protein_coding	NA	NA
Xpo6	Xpo6	protein_coding	NA	NA
Xpo7	Xpo7	protein_coding	NA	NA
Xpot	Xpot	protein_coding	NA	NA
Xpr1	Xpr1	protein_coding	NA	NA
Xrcc1	Xrcc1	protein_coding	NA	NA
Xrcc2	Xrcc2	protein_coding	NA	NA
Xrcc3	Xrcc3	protein_coding	NA	NA
Xrcc4	Xrcc4	protein_coding	NA	NA
Xrcc5	Xrcc5	protein_coding	NA	NA
Xrcc6	Xrcc6	protein_coding	NA	NA
Xrn1	Xrn1	protein_coding	NA	NA
Xrn2	Xrn2	protein_coding	NA	NA
Xrra1	Xrra1	protein_coding	NA	NA
Xxylt1	Xxylt1	protein_coding	NA	NA
Xylb	Xylb	protein_coding	NA	NA
Xylt1	Xylt1	protein_coding	NA	NA
Xylt2	Xylt2	protein_coding	NA	NA
Yae1d1	Yae1d1	protein_coding	NA	NA
Yaf2	Yaf2	protein_coding	NA	NA
Yap1	Yap1	protein_coding	NA	NA
Yars	Yars	protein_coding	NA	NA
Yars2	Yars2	protein_coding	NA	NA
Ybey	Ybey	protein_coding	NA	NA
Ybx1	Ybx1	protein_coding	NA	NA
Ybx1-ps2	Ybx1-ps2	processed_pseudogene	NA	NA
Ybx2	Ybx2	protein_coding	NA	NA
Ybx3	Ybx3	protein_coding	NA	NA
Ydjc	Ydjc	protein_coding	NA	NA
Yeats2	Yeats2	protein_coding	NA	NA
Yeats4	Yeats4	protein_coding	NA	NA
Yes1	Yes1	protein_coding	NA	NA
Yif1a	Yif1a	protein_coding	NA	NA
Yif1b	Yif1b	protein_coding	NA	NA
Yipf1	Yipf1	protein_coding	NA	NA
Yipf2	Yipf2	protein_coding	NA	NA
Yipf3	Yipf3	protein_coding	NA	NA
Yipf4	Yipf4	protein_coding	NA	NA
Yipf5	Yipf5	protein_coding	NA	NA
Yipf6	Yipf6	protein_coding	NA	NA
Yipf7	Yipf7	protein_coding	NA	NA
Yjefn3	Yjefn3	protein_coding	NA	NA
Yju2	Yju2	protein_coding	NA	NA
Ykt6	Ykt6	protein_coding	NA	NA
Ylpm1	Ylpm1	protein_coding	NA	NA
Yme1l1	Yme1l1	protein_coding	NA	NA
Yod1	Yod1	protein_coding	NA	NA
Ypel1	Ypel1	protein_coding	NA	NA
Ypel2	Ypel2	protein_coding	NA	NA
Ypel3	Ypel3	protein_coding	NA	NA
Ypel4	Ypel4	protein_coding	NA	NA
Ypel5	Ypel5	protein_coding	NA	NA
Yrdc	Yrdc	protein_coding	NA	NA
Ythdc1	Ythdc1	protein_coding	NA	NA
Ythdc2	Ythdc2	protein_coding	NA	NA
Ythdf1	Ythdf1	protein_coding	NA	NA
Ythdf2	Ythdf2	protein_coding	NA	NA
Ythdf3	Ythdf3	protein_coding	NA	NA
Ywhab	Ywhab	protein_coding	NA	NA
Ywhae	Ywhae	protein_coding	NA	NA
Ywhag	Ywhag	protein_coding	NA	NA
Ywhah	Ywhah	protein_coding	NA	NA
Ywhaq	Ywhaq	protein_coding	NA	NA
Ywhaq-ps1	Ywhaq-ps1	processed_pseudogene	NA	NA
Ywhaq-ps2	Ywhaq-ps2	processed_pseudogene	NA	NA
Ywhaq-ps3	Ywhaq-ps3	transcribed_processed_pseudogene	NA	NA
Ywhaz	Ywhaz	protein_coding	NA	NA
Yy1	Yy1	protein_coding	NA	NA
Yy2	Yy2	protein_coding	NA	NA
Zadh2	Zadh2	protein_coding	NA	NA
Zakit	Zakit	misc_RNA	NA	NA
Zan	Zan	protein_coding	NA	NA
Zap70	Zap70	protein_coding	NA	NA
Zar1	Zar1	protein_coding	NA	NA
Zar1l	Zar1l	protein_coding	NA	NA
Zbbx	Zbbx	protein_coding	NA	NA
Zbed3	Zbed3	protein_coding	NA	NA
Zbed4	Zbed4	protein_coding	NA	NA
Zbed4-ps1	Zbed4-ps1	processed_pseudogene	NA	NA
Zbed4-ps2	Zbed4-ps2	processed_pseudogene	NA	NA
Zbed4-ps3	Zbed4-ps3	processed_pseudogene	NA	NA
Zbed5	Zbed5	protein_coding	NA	NA
Zbp1	Zbp1	protein_coding	NA	NA
Zbtb1	Zbtb1	protein_coding	NA	NA
Zbtb10	Zbtb10	protein_coding	NA	NA
Zbtb11	Zbtb11	protein_coding	NA	NA
Zbtb11os1	Zbtb11os1	antisense	NA	NA
Zbtb12	Zbtb12	protein_coding	NA	NA
Zbtb14	Zbtb14	protein_coding	NA	NA
Zbtb16	Zbtb16	protein_coding	NA	NA
Zbtb17	Zbtb17	protein_coding	NA	NA
Zbtb18	Zbtb18	protein_coding	NA	NA
Zbtb2	Zbtb2	protein_coding	NA	NA
Zbtb20	Zbtb20	protein_coding	NA	NA
Zbtb21	Zbtb21	protein_coding	NA	NA
Zbtb22	Zbtb22	protein_coding	NA	NA
Zbtb24	Zbtb24	protein_coding	NA	NA
Zbtb25	Zbtb25	protein_coding	NA	NA
Zbtb26	Zbtb26	protein_coding	NA	NA
Zbtb3	Zbtb3	protein_coding	NA	NA
Zbtb32	Zbtb32	protein_coding	NA	NA
Zbtb33	Zbtb33	protein_coding	NA	NA
Zbtb34	Zbtb34	protein_coding	NA	NA
Zbtb37	Zbtb37	protein_coding	NA	NA
Zbtb38	Zbtb38	protein_coding	NA	NA
Zbtb39	Zbtb39	protein_coding	NA	NA
Zbtb4	Zbtb4	protein_coding	NA	NA
Zbtb40	Zbtb40	protein_coding	NA	NA
Zbtb41	Zbtb41	protein_coding	NA	NA
Zbtb42	Zbtb42	protein_coding	NA	NA
Zbtb43	Zbtb43	protein_coding	NA	NA
Zbtb44	Zbtb44	protein_coding	NA	NA
Zbtb45	Zbtb45	protein_coding	NA	NA
Zbtb46	Zbtb46	protein_coding	NA	NA
Zbtb48	Zbtb48	protein_coding	NA	NA
Zbtb49	Zbtb49	protein_coding	NA	NA
Zbtb5	Zbtb5	protein_coding	NA	NA
Zbtb6	Zbtb6	protein_coding	NA	NA
Zbtb7a	Zbtb7a	protein_coding	NA	NA
Zbtb7b	Zbtb7b	protein_coding	NA	NA
Zbtb7c	Zbtb7c	protein_coding	NA	NA
Zbtb8a	Zbtb8a	protein_coding	NA	NA
Zbtb8b	Zbtb8b	protein_coding	NA	NA
Zbtb8os	Zbtb8os	protein_coding	NA	NA
Zbtb9	Zbtb9	protein_coding	NA	NA
Zc2hc1a	Zc2hc1a	protein_coding	NA	NA
Zc2hc1b	Zc2hc1b	protein_coding	NA	NA
Zc2hc1c	Zc2hc1c	protein_coding	NA	NA
Zc3h10	Zc3h10	protein_coding	NA	NA
Zc3h11a	Zc3h11a	protein_coding	NA	NA
Zc3h11a	Zc3h11a	protein_coding	NA	NA
Zc3h12a	Zc3h12a	protein_coding	NA	NA
Zc3h12b	Zc3h12b	protein_coding	NA	NA
Zc3h12c	Zc3h12c	protein_coding	NA	NA
Zc3h12d	Zc3h12d	protein_coding	NA	NA
Zc3h13	Zc3h13	protein_coding	NA	NA
Zc3h14	Zc3h14	protein_coding	NA	NA
Zc3h15	Zc3h15	protein_coding	NA	NA
Zc3h18	Zc3h18	protein_coding	NA	NA
Zc3h3	Zc3h3	protein_coding	NA	NA
Zc3h4	Zc3h4	protein_coding	NA	NA
Zc3h6	Zc3h6	protein_coding	NA	NA
Zc3h7a	Zc3h7a	protein_coding	NA	NA
Zc3h7b	Zc3h7b	protein_coding	NA	NA
Zc3h8	Zc3h8	protein_coding	NA	NA
Zc3hav1	Zc3hav1	protein_coding	NA	NA
Zc3hav1l	Zc3hav1l	protein_coding	NA	NA
Zc3hc1	Zc3hc1	protein_coding	NA	NA
Zc4h2	Zc4h2	protein_coding	NA	NA
Zcchc10	Zcchc10	protein_coding	NA	NA
Zcchc12	Zcchc12	protein_coding	NA	NA
Zcchc13	Zcchc13	protein_coding	NA	NA
Zcchc14	Zcchc14	protein_coding	NA	NA
Zcchc17	Zcchc17	protein_coding	NA	NA
Zcchc17	Zcchc17	protein_coding	NA	NA
Zcchc18	Zcchc18	protein_coding	NA	NA
Zcchc2	Zcchc2	protein_coding	NA	NA
Zcchc24	Zcchc24	protein_coding	NA	NA
Zcchc3	Zcchc3	protein_coding	NA	NA
Zcchc4	Zcchc4	protein_coding	NA	NA
Zcchc7	Zcchc7	protein_coding	NA	NA
Zcchc8	Zcchc8	protein_coding	NA	NA
Zcchc9	Zcchc9	protein_coding	NA	NA
Zcchc9-ps	Zcchc9-ps	processed_pseudogene	NA	NA
Zcrb1	Zcrb1	protein_coding	NA	NA
Zcwpw1	Zcwpw1	protein_coding	NA	NA
Zcwpw2	Zcwpw2	protein_coding	NA	NA
Zdbf2	Zdbf2	protein_coding	NA	NA
Zdhhc1	Zdhhc1	protein_coding	NA	NA
Zdhhc11	Zdhhc11	protein_coding	NA	NA
Zdhhc12	Zdhhc12	protein_coding	NA	NA
Zdhhc13	Zdhhc13	protein_coding	NA	NA
Zdhhc14	Zdhhc14	protein_coding	NA	NA
Zdhhc15	Zdhhc15	protein_coding	NA	NA
Zdhhc16	Zdhhc16	protein_coding	NA	NA
Zdhhc17	Zdhhc17	protein_coding	NA	NA
Zdhhc18	Zdhhc18	protein_coding	NA	NA
Zdhhc19	Zdhhc19	protein_coding	NA	NA
Zdhhc2	Zdhhc2	protein_coding	NA	NA
Zdhhc20	Zdhhc20	protein_coding	NA	NA
Zdhhc21	Zdhhc21	protein_coding	NA	NA
Zdhhc22	Zdhhc22	protein_coding	NA	NA
Zdhhc23	Zdhhc23	protein_coding	NA	NA
Zdhhc24	Zdhhc24	protein_coding	NA	NA
Zdhhc25	Zdhhc25	protein_coding	NA	NA
Zdhhc3	Zdhhc3	protein_coding	NA	NA
Zdhhc4	Zdhhc4	protein_coding	NA	NA
Zdhhc5	Zdhhc5	protein_coding	NA	NA
Zdhhc6	Zdhhc6	protein_coding	NA	NA
Zdhhc7	Zdhhc7	protein_coding	NA	NA
Zdhhc8	Zdhhc8	protein_coding	NA	NA
Zdhhc8	Zdhhc8	protein_coding	NA	NA
Zdhhc9	Zdhhc9	protein_coding	NA	NA
Zeb1	Zeb1	protein_coding	NA	NA
Zeb2	Zeb2	protein_coding	NA	NA
Zeb2os	Zeb2os	antisense	NA	NA
Zer1	Zer1	protein_coding	NA	NA
Zfa-ps	Zfa-ps	transcribed_processed_pseudogene	NA	NA
Zfand1	Zfand1	protein_coding	NA	NA
Zfand2a	Zfand2a	protein_coding	NA	NA
Zfand2b	Zfand2b	protein_coding	NA	NA
Zfand3	Zfand3	protein_coding	NA	NA
Zfand4	Zfand4	protein_coding	NA	NA
Zfand5	Zfand5	protein_coding	NA	NA
Zfand6	Zfand6	protein_coding	NA	NA
Zfas1	Zfas1	processed_transcript	NA	NA
Zfat	Zfat	protein_coding	NA	NA
Zfc3h1	Zfc3h1	protein_coding	NA	NA
Zfhx2	Zfhx2	protein_coding	NA	NA
Zfhx2os	Zfhx2os	antisense	NA	NA
Zfhx3	Zfhx3	protein_coding	NA	NA
Zfhx4	Zfhx4	protein_coding	NA	NA
Zfp-ps	Zfp-ps	unprocessed_pseudogene	NA	NA
Zfp1	Zfp1	protein_coding	NA	NA
Zfp101	Zfp101	protein_coding	NA	NA
Zfp105	Zfp105	protein_coding	NA	NA
Zfp106	Zfp106	protein_coding	NA	NA
Zfp108	Zfp108	protein_coding	NA	NA
Zfp109	Zfp109	protein_coding	NA	NA
Zfp11	Zfp11	protein_coding	NA	NA
Zfp110	Zfp110	protein_coding	NA	NA
Zfp111	Zfp111	protein_coding	NA	NA
Zfp112	Zfp112	protein_coding	NA	NA
Zfp113	Zfp113	protein_coding	NA	NA
Zfp114	Zfp114	protein_coding	NA	NA
Zfp119a	Zfp119a	protein_coding	NA	NA
Zfp119b	Zfp119b	protein_coding	NA	NA
Zfp12	Zfp12	protein_coding	NA	NA
Zfp120	Zfp120	protein_coding	NA	NA
Zfp125	Zfp125	transcribed_unprocessed_pseudogene	NA	NA
Zfp128	Zfp128	protein_coding	NA	NA
Zfp13	Zfp13	protein_coding	NA	NA
Zfp131	Zfp131	protein_coding	NA	NA
Zfp133-ps	Zfp133-ps	transcribed_unitary_pseudogene	NA	NA
Zfp14	Zfp14	protein_coding	NA	NA
Zfp141	Zfp141	protein_coding	NA	NA
Zfp142	Zfp142	protein_coding	NA	NA
Zfp143	Zfp143	protein_coding	NA	NA
Zfp146	Zfp146	protein_coding	NA	NA
Zfp148	Zfp148	protein_coding	NA	NA
Zfp148-ps1	Zfp148-ps1	processed_pseudogene	NA	NA
Zfp157	Zfp157	protein_coding	NA	NA
Zfp160	Zfp160	protein_coding	NA	NA
Zfp169	Zfp169	protein_coding	NA	NA
Zfp174	Zfp174	protein_coding	NA	NA
Zfp180	Zfp180	protein_coding	NA	NA
Zfp182	Zfp182	protein_coding	NA	NA
Zfp184	Zfp184	protein_coding	NA	NA
Zfp185	Zfp185	protein_coding	NA	NA
Zfp189	Zfp189	protein_coding	NA	NA
Zfp2	Zfp2	protein_coding	NA	NA
Zfp202	Zfp202	protein_coding	NA	NA
Zfp207	Zfp207	protein_coding	NA	NA
Zfp212	Zfp212	protein_coding	NA	NA
Zfp213	Zfp213	protein_coding	NA	NA
Zfp217	Zfp217	protein_coding	NA	NA
Zfp219	Zfp219	protein_coding	NA	NA
Zfp229	Zfp229	protein_coding	NA	NA
Zfp235	Zfp235	protein_coding	NA	NA
Zfp236	Zfp236	protein_coding	NA	NA
Zfp239	Zfp239	protein_coding	NA	NA
Zfp24	Zfp24	protein_coding	NA	NA
Zfp248	Zfp248	protein_coding	NA	NA
Zfp251	Zfp251	protein_coding	NA	NA
Zfp26	Zfp26	protein_coding	NA	NA
Zfp260	Zfp260	protein_coding	NA	NA
Zfp263	Zfp263	protein_coding	NA	NA
Zfp264	Zfp264	transcribed_unprocessed_pseudogene	NA	NA
Zfp266	Zfp266	protein_coding	NA	NA
Zfp267	Zfp267	protein_coding	NA	NA
Zfp27	Zfp27	protein_coding	NA	NA
Zfp273	Zfp273	protein_coding	NA	NA
Zfp275	Zfp275	protein_coding	NA	NA
Zfp276	Zfp276	protein_coding	NA	NA
Zfp277	Zfp277	protein_coding	NA	NA
Zfp28	Zfp28	protein_coding	NA	NA
Zfp280b	Zfp280b	protein_coding	NA	NA
Zfp280c	Zfp280c	protein_coding	NA	NA
Zfp280d	Zfp280d	protein_coding	NA	NA
Zfp281	Zfp281	protein_coding	NA	NA
Zfp282	Zfp282	protein_coding	NA	NA
Zfp286	Zfp286	protein_coding	NA	NA
Zfp286os	Zfp286os	antisense	NA	NA
Zfp287	Zfp287	protein_coding	NA	NA
Zfp292	Zfp292	protein_coding	NA	NA
Zfp296	Zfp296	protein_coding	NA	NA
Zfp3	Zfp3	protein_coding	NA	NA
Zfp30	Zfp30	protein_coding	NA	NA
Zfp300	Zfp300	protein_coding	NA	NA
Zfp316	Zfp316	protein_coding	NA	NA
Zfp317	Zfp317	protein_coding	NA	NA
Zfp318	Zfp318	protein_coding	NA	NA
Zfp319	Zfp319	protein_coding	NA	NA
Zfp322a	Zfp322a	protein_coding	NA	NA
Zfp324	Zfp324	protein_coding	NA	NA
Zfp326	Zfp326	protein_coding	NA	NA
Zfp329	Zfp329	protein_coding	NA	NA
Zfp330	Zfp330	protein_coding	NA	NA
Zfp334	Zfp334	protein_coding	NA	NA
Zfp335	Zfp335	protein_coding	NA	NA
Zfp335os	Zfp335os	antisense	NA	NA
Zfp341	Zfp341	protein_coding	NA	NA
Zfp345	Zfp345	protein_coding	NA	NA
Zfp346	Zfp346	protein_coding	NA	NA
Zfp35	Zfp35	protein_coding	NA	NA
Zfp352	Zfp352	protein_coding	NA	NA
Zfp353-ps	Zfp353-ps	processed_pseudogene	NA	NA
Zfp354a	Zfp354a	protein_coding	NA	NA
Zfp354b	Zfp354b	protein_coding	NA	NA
Zfp354c	Zfp354c	protein_coding	NA	NA
Zfp358	Zfp358	protein_coding	NA	NA
Zfp36	Zfp36	protein_coding	NA	NA
Zfp362	Zfp362	protein_coding	NA	NA
Zfp365	Zfp365	protein_coding	NA	NA
Zfp366	Zfp366	protein_coding	NA	NA
Zfp367	Zfp367	protein_coding	NA	NA
Zfp369	Zfp369	protein_coding	NA	NA
Zfp36l1	Zfp36l1	protein_coding	NA	NA
Zfp36l1-ps	Zfp36l1-ps	processed_pseudogene	NA	NA
Zfp36l2	Zfp36l2	protein_coding	NA	NA
Zfp36l3	Zfp36l3	protein_coding	NA	NA
Zfp37	Zfp37	protein_coding	NA	NA
Zfp382	Zfp382	protein_coding	NA	NA
Zfp383	Zfp383	protein_coding	NA	NA
Zfp384	Zfp384	protein_coding	NA	NA
Zfp385a	Zfp385a	protein_coding	NA	NA
Zfp385b	Zfp385b	protein_coding	NA	NA
Zfp385c	Zfp385c	protein_coding	NA	NA
Zfp386	Zfp386	protein_coding	NA	NA
Zfp389	Zfp389	transcribed_processed_pseudogene	NA	NA
Zfp39	Zfp39	protein_coding	NA	NA
Zfp395	Zfp395	protein_coding	NA	NA
Zfp397	Zfp397	protein_coding	NA	NA
Zfp398	Zfp398	protein_coding	NA	NA
Zfp40	Zfp40	protein_coding	NA	NA
Zfp407	Zfp407	protein_coding	NA	NA
Zfp408	Zfp408	protein_coding	NA	NA
Zfp41	Zfp41	protein_coding	NA	NA
Zfp410	Zfp410	protein_coding	NA	NA
Zfp414	Zfp414	protein_coding	NA	NA
Zfp418	Zfp418	protein_coding	NA	NA
Zfp419	Zfp419	unprocessed_pseudogene	NA	NA
Zfp42	Zfp42	protein_coding	NA	NA
Zfp42-ps1	Zfp42-ps1	processed_pseudogene	NA	NA
Zfp420	Zfp420	protein_coding	NA	NA
Zfp422	Zfp422	protein_coding	NA	NA
Zfp422-ps	Zfp422-ps	unprocessed_pseudogene	NA	NA
Zfp423	Zfp423	protein_coding	NA	NA
Zfp426	Zfp426	protein_coding	NA	NA
Zfp428	Zfp428	protein_coding	NA	NA
Zfp429	Zfp429	protein_coding	NA	NA
Zfp433	Zfp433	protein_coding	NA	NA
Zfp438	Zfp438	protein_coding	NA	NA
Zfp442	Zfp442	protein_coding	NA	NA
Zfp444	Zfp444	protein_coding	NA	NA
Zfp445	Zfp445	protein_coding	NA	NA
Zfp446	Zfp446	protein_coding	NA	NA
Zfp449	Zfp449	protein_coding	NA	NA
Zfp451	Zfp451	protein_coding	NA	NA
Zfp454	Zfp454	protein_coding	NA	NA
Zfp455	Zfp455	protein_coding	NA	NA
Zfp456	Zfp456	protein_coding	NA	NA
Zfp457	Zfp457	protein_coding	NA	NA
Zfp458	Zfp458	protein_coding	NA	NA
Zfp459	Zfp459	protein_coding	NA	NA
Zfp46	Zfp46	protein_coding	NA	NA
Zfp462	Zfp462	protein_coding	NA	NA
Zfp467	Zfp467	protein_coding	NA	NA
Zfp469	Zfp469	protein_coding	NA	NA
Zfp472	Zfp472	protein_coding	NA	NA
Zfp473	Zfp473	protein_coding	NA	NA
Zfp474	Zfp474	protein_coding	NA	NA
Zfp488	Zfp488	protein_coding	NA	NA
Zfp493	Zfp493	protein_coding	NA	NA
Zfp503	Zfp503	protein_coding	NA	NA
Zfp507	Zfp507	protein_coding	NA	NA
Zfp51	Zfp51	protein_coding	NA	NA
Zfp511	Zfp511	protein_coding	NA	NA
Zfp512	Zfp512	protein_coding	NA	NA
Zfp512b	Zfp512b	protein_coding	NA	NA
Zfp513	Zfp513	protein_coding	NA	NA
Zfp516	Zfp516	protein_coding	NA	NA
Zfp518a	Zfp518a	protein_coding	NA	NA
Zfp518b	Zfp518b	protein_coding	NA	NA
Zfp52	Zfp52	protein_coding	NA	NA
Zfp520-ps	Zfp520-ps	processed_pseudogene	NA	NA
Zfp521	Zfp521	protein_coding	NA	NA
Zfp523	Zfp523	protein_coding	NA	NA
Zfp524	Zfp524	protein_coding	NA	NA
Zfp526	Zfp526	protein_coding	NA	NA
Zfp53	Zfp53	protein_coding	NA	NA
Zfp532	Zfp532	protein_coding	NA	NA
Zfp534	Zfp534	protein_coding	NA	NA
Zfp536	Zfp536	protein_coding	NA	NA
Zfp54	Zfp54	protein_coding	NA	NA
Zfp541	Zfp541	protein_coding	NA	NA
Zfp551	Zfp551	protein_coding	NA	NA
Zfp553	Zfp553	protein_coding	NA	NA
Zfp558	Zfp558	protein_coding	NA	NA
Zfp560	Zfp560	protein_coding	NA	NA
Zfp563	Zfp563	protein_coding	NA	NA
Zfp566	Zfp566	protein_coding	NA	NA
Zfp568	Zfp568	protein_coding	NA	NA
Zfp57	Zfp57	protein_coding	NA	NA
Zfp572	Zfp572	transcribed_processed_pseudogene	NA	NA
Zfp574	Zfp574	protein_coding	NA	NA
Zfp575	Zfp575	protein_coding	NA	NA
Zfp579	Zfp579	protein_coding	NA	NA
Zfp58	Zfp58	protein_coding	NA	NA
Zfp580	Zfp580	protein_coding	NA	NA
Zfp583	Zfp583	protein_coding	NA	NA
Zfp59	Zfp59	protein_coding	NA	NA
Zfp592	Zfp592	protein_coding	NA	NA
Zfp593	Zfp593	protein_coding	NA	NA
Zfp595	Zfp595	protein_coding	NA	NA
Zfp597	Zfp597	protein_coding	NA	NA
Zfp598	Zfp598	protein_coding	NA	NA
Zfp599	Zfp599	protein_coding	NA	NA
Zfp60	Zfp60	protein_coding	NA	NA
Zfp600	Zfp600	protein_coding	NA	NA
Zfp600	Zfp600	protein_coding	NA	NA
Zfp605	Zfp605	protein_coding	NA	NA
Zfp606	Zfp606	protein_coding	NA	NA
Zfp607a	Zfp607a	protein_coding	NA	NA
Zfp607b	Zfp607b	protein_coding	NA	NA
Zfp608	Zfp608	protein_coding	NA	NA
Zfp609	Zfp609	protein_coding	NA	NA
Zfp61	Zfp61	protein_coding	NA	NA
Zfp612	Zfp612	protein_coding	NA	NA
Zfp616	Zfp616	protein_coding	NA	NA
Zfp617	Zfp617	protein_coding	NA	NA
Zfp618	Zfp618	protein_coding	NA	NA
Zfp619	Zfp619	protein_coding	NA	NA
Zfp62	Zfp62	protein_coding	NA	NA
Zfp622	Zfp622	protein_coding	NA	NA
Zfp623	Zfp623	protein_coding	NA	NA
Zfp626	Zfp626	protein_coding	NA	NA
Zfp628	Zfp628	protein_coding	NA	NA
Zfp629	Zfp629	protein_coding	NA	NA
Zfp637	Zfp637	protein_coding	NA	NA
Zfp638	Zfp638	protein_coding	NA	NA
Zfp639	Zfp639	protein_coding	NA	NA
Zfp64	Zfp64	protein_coding	NA	NA
Zfp640	Zfp640	transcribed_processed_pseudogene	NA	NA
Zfp641	Zfp641	protein_coding	NA	NA
Zfp644	Zfp644	protein_coding	NA	NA
Zfp646	Zfp646	protein_coding	NA	NA
Zfp647	Zfp647	protein_coding	NA	NA
Zfp648	Zfp648	protein_coding	NA	NA
Zfp65	Zfp65	protein_coding	NA	NA
Zfp651	Zfp651	protein_coding	NA	NA
Zfp652	Zfp652	protein_coding	NA	NA
Zfp652os	Zfp652os	antisense	NA	NA
Zfp653	Zfp653	protein_coding	NA	NA
Zfp654	Zfp654	protein_coding	NA	NA
Zfp655	Zfp655	protein_coding	NA	NA
Zfp658	Zfp658	protein_coding	NA	NA
Zfp661	Zfp661	protein_coding	NA	NA
Zfp663	Zfp663	protein_coding	NA	NA
Zfp664	Zfp664	protein_coding	NA	NA
Zfp667	Zfp667	protein_coding	NA	NA
Zfp668	Zfp668	protein_coding	NA	NA
Zfp672	Zfp672	protein_coding	NA	NA
Zfp677	Zfp677	protein_coding	NA	NA
Zfp68	Zfp68	protein_coding	NA	NA
Zfp683	Zfp683	protein_coding	NA	NA
Zfp687	Zfp687	protein_coding	NA	NA
Zfp688	Zfp688	protein_coding	NA	NA
Zfp689	Zfp689	protein_coding	NA	NA
Zfp69	Zfp69	protein_coding	NA	NA
Zfp691	Zfp691	protein_coding	NA	NA
Zfp692	Zfp692	protein_coding	NA	NA
Zfp697	Zfp697	protein_coding	NA	NA
Zfp7	Zfp7	protein_coding	NA	NA
Zfp703	Zfp703	protein_coding	NA	NA
Zfp704	Zfp704	protein_coding	NA	NA
Zfp706	Zfp706	protein_coding	NA	NA
Zfp707	Zfp707	protein_coding	NA	NA
Zfp708	Zfp708	protein_coding	NA	NA
Zfp709	Zfp709	protein_coding	NA	NA
Zfp710	Zfp710	protein_coding	NA	NA
Zfp711	Zfp711	protein_coding	NA	NA
Zfp712	Zfp712	protein_coding	NA	NA
Zfp715	Zfp715	protein_coding	NA	NA
Zfp719	Zfp719	protein_coding	NA	NA
Zfp72	Zfp72	protein_coding	NA	NA
Zfp729a	Zfp729a	protein_coding	NA	NA
Zfp729b	Zfp729b	protein_coding	NA	NA
Zfp735	Zfp735	protein_coding	NA	NA
Zfp738	Zfp738	protein_coding	NA	NA
Zfp74	Zfp74	protein_coding	NA	NA
Zfp740	Zfp740	protein_coding	NA	NA
Zfp746	Zfp746	protein_coding	NA	NA
Zfp747	Zfp747	protein_coding	NA	NA
Zfp748	Zfp748	protein_coding	NA	NA
Zfp750	Zfp750	protein_coding	NA	NA
Zfp758	Zfp758	protein_coding	NA	NA
Zfp759	Zfp759	protein_coding	NA	NA
Zfp760	Zfp760	protein_coding	NA	NA
Zfp763	Zfp763	protein_coding	NA	NA
Zfp764	Zfp764	protein_coding	NA	NA
Zfp768	Zfp768	protein_coding	NA	NA
Zfp770	Zfp770	protein_coding	NA	NA
Zfp771	Zfp771	protein_coding	NA	NA
